person_age,person_income,loan_amnt,loan_int_rate
49,42000,16750,10.99
42,29000,5000,16.49
38,35000,5000,9.99
36,42000,7800,12.53
36,29000,5000,16.45
38,35000,5000,15.37
37,35028,5000,13.47
40,35827,5000,10.75
50,36000,5000,10.37
38,37200,5000,9.99
45,42320,7475,13.49
38,39500,5000,13.22
39,34000,5000,8.49
42,40000,5000,6.17
36,40000,5000,12.61
37,40000,5000,12.18
40,42996,8400,13.49
40,42996,15000,16.0
48,41500,5000,7.29
41,42000,5000,7.49
38,43000,8250,7.51
45,43000,3600,13.49
36,37000,3000,18.39
39,37200,5000,15.62
43,43000,15000,8.88
38,45000,5000,12.68
38,43000,10000,7.51
38,39000,5000,17.74
41,45600,5000,6.17
41,43000,22800,12.21
39,43000,6250,7.68
40,43000,2500,12.84
41,47000,5000,7.51
50,41496,5000,15.31
44,48000,5000,13.43
47,43200,13750,14.84
39,48500,5000,10.99
41,56000,9000,5.99
36,43680,15000,13.11
43,54000,9000,15.65
37,44000,5000,7.49
38,44000,10000,9.63
37,65000,9000,6.91
39,44000,8000,9.63
43,44000,10000,10.38
47,70000,9000,12.87
38,74000,9000,12.84
47,44000,4000,11.14
43,44000,8000,9.32
39,44000,2500,7.68
38,44000,7000,9.76
43,85000,9000,11.89
47,86000,9000,12.87
40,108000,9000,11.86
37,133000,9000,13.85
47,244000,9000,13.61
41,30000,8875,5.42
42,32400,8875,16.29
41,38200,8875,19.03
46,44782,6000,13.67
48,31824,8800,15.62
45,45000,15625,8.9
47,45000,11200,6.62
48,50000,5000,11.49
36,44000,5000,13.22
37,45000,10800,6.03
38,44000,5000,15.65
37,50000,5000,11.89
40,45000,3600,6.62
45,45000,14000,6.62
39,24000,8500,7.49
39,45000,3000,7.9
37,27000,8500,8.49
37,43000,8500,8.88
38,64777,8500,7.51
42,68000,8500,10.37
39,30000,8450,5.99
42,2039784,8450,12.29
43,46000,5000,10.38
41,52000,5000,7.88
36,53000,5000,10.74
46,45000,12250,6.54
43,45000,5700,6.91
50,54996,5000,13.47
36,45000,7000,7.14
38,45000,6375,7.51
36,58000,5000,6.62
39,45000,12000,14.72
41,52106,5000,12.84
40,58500,5000,7.49
38,60000,5000,14.79
36,45000,2000,9.88
41,60000,5000,5.42
37,60000,5000,6.17
40,60000,5000,15.31
37,63000,5000,10.2
38,64000,5000,7.88
40,65000,5000,9.63
43,65000,5000,9.62
37,59000,5000,14.84
44,65000,5000,8.0
39,68000,5000,13.49
36,45000,8000,14.74
38,70000,5000,12.42
37,45000,12000,12.21
44,54400,5000,12.61
43,71015,5000,11.14
50,75000,5000,13.23
42,45000,5000,7.43
40,76000,5000,13.72
36,45344,16750,7.88
37,84000,5000,10.0
40,45600,7000,6.62
36,45600,10000,13.49
36,87000,5000,13.98
38,90000,5000,8.49
36,45600,18000,6.91
41,90000,5000,14.26
36,39600,1800,14.09
38,94000,5000,15.33
38,95000,5000,13.48
44,98000,5000,15.96
43,98760,5000,14.84
42,45760,9600,7.51
36,100000,5000,7.66
37,45996,6000,9.25
43,45996,6300,7.51
38,108000,5000,15.21
40,46000,10000,7.9
41,46000,7700,11.71
38,26000,5200,13.43
36,46000,8000,5.42
39,40000,5200,6.62
50,46000,8600,14.09
37,46000,5000,10.75
38,28584,5400,13.47
40,28800,5400,10.37
38,46150,6500,6.03
40,34500,5400,12.61
37,54000,5400,13.99
36,14400,5500,17.56
37,40680,8000,15.21
41,21000,5500,5.79
37,46996,13750,13.98
41,47000,7200,7.51
37,28800,5500,6.03
36,30000,5500,8.9
47,47000,7500,6.62
40,30000,5500,14.74
36,30996,5500,12.53
38,47000,11000,8.9
36,34000,5500,12.29
43,48000,5500,12.61
39,50000,5500,6.54
41,47000,7500,11.12
36,50000,5500,8.32
46,47000,6000,7.14
43,47000,10000,7.88
36,47000,5500,7.14
41,47000,14000,7.88
37,54000,5500,13.23
46,60070,5500,14.22
44,63000,5500,7.51
37,79600,5500,7.88
39,47471,5000,7.51
36,47500,2700,5.79
38,30000,5600,9.99
38,35000,5600,11.11
40,38004,5600,11.58
46,47844,27175,8.49
37,48000,7000,7.9
42,52800,5600,10.99
38,48000,7800,10.65
37,48000,2500,6.03
36,48000,1500,8.9
38,48000,5000,10.65
45,73000,5600,15.27
43,48000,10400,5.99
41,137004,5600,8.59
36,39996,5700,7.29
44,48000,5000,9.99
42,85000,5750,12.99
48,39000,5800,14.54
38,48000,18000,8.49
38,48000,6200,7.29
39,23500,5850,15.2
48,44000,5850,9.99
43,48000,4500,5.42
44,119000,5900,6.17
38,35427,5950,11.72
42,48000,6500,7.29
38,18720,6000,15.99
39,20400,6000,15.27
40,48000,8000,15.95
37,48000,3500,7.88
42,48000,3500,14.35
37,24000,6000,11.49
47,48000,16750,10.62
38,25200,6000,14.59
48,42000,14400,12.87
37,27052,6000,10.37
44,48000,17500,12.18
45,48000,8000,9.63
36,28800,6000,15.96
36,48000,10000,9.63
48,30000,6000,12.42
39,30000,6000,10.75
41,30840,6000,10.59
39,48279,4800,13.98
37,48500,6000,7.88
38,32000,6000,11.36
43,33000,6000,15.62
39,48840,15000,9.88
38,34000,6000,7.9
36,34000,6000,13.57
38,48996,5000,7.29
38,49000,7250,11.99
39,36000,6000,8.49
44,49200,3600,16.29
38,36400,6000,12.87
36,37008,6000,14.79
37,38000,6000,15.33
44,49510,4000,10.62
43,49578,16000,13.49
36,38160,6000,12.61
42,33564,6000,16.29
38,49853,12000,13.3
36,49901,8400,13.61
39,40000,6000,14.54
36,50000,5000,7.51
38,41280,6000,13.61
42,44000,6000,9.63
39,44500,6000,7.88
38,45000,6000,11.71
36,45000,6000,9.99
37,45000,6000,12.61
36,50000,10000,6.03
37,46000,6000,11.49
37,50000,8400,6.03
37,50000,3200,7.51
39,46500,6000,6.99
43,48000,6000,11.14
39,42000,6000,17.58
40,48000,6000,10.08
44,50000,6000,11.99
37,50000,2325,6.99
41,50000,6000,8.88
37,44000,6000,17.04
41,50000,6000,10.71
38,50004,6000,13.79
43,50000,5000,10.0
47,52000,6000,10.99
36,52000,6000,9.99
43,50000,5000,9.63
39,55000,6000,12.99
48,49000,6000,14.09
43,50000,5000,13.35
40,55182,6000,6.99
44,44000,5000,12.23
37,50000,20000,6.17
43,57000,6000,10.75
42,57996,6000,8.59
48,59000,6000,5.99
39,60000,6000,15.27
38,60000,6000,13.57
38,50000,10000,11.86
41,50000,5000,6.76
36,31000,7100,8.9
36,50000,16000,13.48
36,50000,12250,12.73
37,24000,7000,6.92
40,50000,6000,14.96
46,65000,6000,12.69
49,50000,15850,14.26
38,50000,3000,15.05
48,66000,6000,11.89
42,66500,6000,10.25
36,50000,15200,12.21
39,50000,8000,7.68
47,70000,6000,8.49
44,70000,6000,5.79
36,70000,6000,7.29
39,70000,6000,8.94
40,71599,6000,9.63
49,50000,10000,9.07
43,72000,6000,12.42
50,56100,6000,16.49
36,44000,9400,13.3
37,74568,6000,14.26
36,44004,1800,10.0
39,60520,6000,15.33
38,78000,6000,6.99
41,78000,6000,9.63
37,79000,6000,10.0
46,50004,3000,8.59
38,80000,6000,11.83
40,80000,6000,8.94
36,80000,6000,12.87
48,50016,10400,11.58
39,86000,6000,14.84
37,86000,6000,7.14
36,50400,12700,7.29
46,105000,6000,7.14
42,110000,6000,8.9
42,160000,6000,10.65
41,50780,6000,10.99
42,51000,18000,9.91
42,51000,20000,8.49
36,25000,6200,9.91
40,44000,6200,5.42
43,33500,6225,14.79
45,51000,7000,7.88
37,55000,7000,16.32
41,51000,14500,8.94
36,51000,1000,11.83
37,51000,12800,12.84
44,57600,7000,7.4
48,57996,7000,13.61
36,51000,4775,11.14
39,51000,12000,11.34
36,52000,7000,13.85
36,60000,7000,7.88
42,55392,7000,15.95
50,51500,10875,7.49
38,62000,7000,10.62
46,51600,10000,7.51
38,65000,7000,7.88
36,51996,8500,11.49
40,68000,7000,7.51
39,73882,7000,9.91
36,51996,7500,10.51
36,75000,7000,6.92
36,46000,5350,15.27
38,52000,5000,10.99
42,97600,7000,8.9
47,52000,12000,7.29
37,52000,6000,8.88
43,175436,7000,5.99
37,14400,6950,7.66
38,52000,8000,15.21
36,52000,2275,11.86
40,52000,15250,11.86
36,52000,8000,7.51
37,21600,6500,8.49
38,52000,15250,7.88
36,24000,6500,7.29
41,28800,6500,12.69
37,30000,6500,10.37
41,30600,6500,10.65
47,31400,6500,9.32
44,52000,6000,8.59
36,52000,3000,9.63
41,52000,1500,8.32
47,52000,5000,10.08
39,42000,6500,13.99
37,52188,10000,5.79
42,52400,21000,10.38
39,53000,6500,7.29
38,55000,6500,11.03
40,60000,6500,11.11
36,52660,15000,13.16
40,75000,6500,7.9
36,46800,2800,7.51
46,52800,2800,6.76
37,26240,6600,11.49
40,52479,6600,14.54
37,89532,6600,12.53
45,19368,6700,12.92
36,53000,2200,14.35
39,50760,6725,16.45
37,37500,6750,6.91
40,53000,3000,10.62
36,47000,4900,14.11
42,21120,6400,11.14
37,53532,4000,5.42
38,53712,4000,13.43
39,31200,6400,11.49
47,53808,15000,11.71
43,32000,6400,7.49
39,54000,9000,11.71
40,54000,6000,13.49
37,51000,6400,16.89
48,54000,2000,5.99
37,60000,6400,9.64
43,80000,6400,11.71
44,80000,6400,13.16
40,54000,5000,5.42
41,54000,6000,6.17
36,112455,6400,9.99
38,48000,9000,15.21
39,54000,25000,11.49
36,48000,1500,13.92
47,54000,4000,11.58
46,54196,4500,11.49
37,48257,7000,15.21
41,54500,7700,6.91
36,54500,20500,6.91
37,54996,7000,6.92
39,54996,5500,7.51
47,54996,9000,10.38
41,37200,7000,9.32
39,37800,7000,11.49
42,55000,16500,12.69
46,55000,5000,9.91
37,35000,7000,16.77
43,55000,10000,6.03
45,49000,24250,19.03
36,41000,7000,9.63
38,55000,15600,7.9
36,42000,7000,6.62
43,42000,7000,14.96
40,55000,12000,6.62
39,55000,10000,5.42
41,43000,7000,7.43
40,38000,7000,15.99
36,44000,7000,8.0
38,55000,6000,5.42
36,45000,7000,9.91
43,45000,7000,12.99
37,45000,7000,7.49
43,45000,7000,5.42
41,55000,9000,5.99
38,47000,7000,13.35
37,55000,24375,10.37
46,55000,15000,10.37
38,55000,11700,7.66
41,50000,7000,12.87
39,50400,7000,11.86
38,52000,7000,5.99
39,53800,7000,9.62
39,55000,13000,13.98
36,49000,7000,10.74
36,55000,7000,6.92
41,58500,7150,15.99
37,60000,7175,7.9
44,55000,5000,7.51
40,55000,3600,6.39
38,24000,7200,10.65
36,25200,7200,7.29
44,29088,7200,11.71
40,55000,8000,11.36
43,55000,2000,12.53
38,55000,14000,13.22
37,29000,7200,19.03
37,49000,4000,15.65
42,40000,7200,10.75
37,45000,7200,9.63
36,50000,7200,13.98
36,49074,8000,15.68
42,60000,7200,5.79
37,55236,6500,6.03
42,55308,2000,11.49
37,66560,7200,10.0
36,55500,7875,11.99
38,55550,22500,7.49
37,55900,17000,8.7
39,49993,12600,16.89
48,56000,15000,6.99
36,95000,7375,8.94
43,19440,7500,9.01
39,56000,10000,12.73
37,25000,7500,10.99
38,26300,7500,13.47
37,56000,13000,9.63
39,56004,6000,11.36
42,35000,7500,9.99
38,36000,7500,11.36
41,36684,7500,10.96
36,56400,20000,13.57
41,38500,7500,8.49
36,56500,12000,7.49
36,56650,12000,13.72
39,57000,6300,10.99
37,48000,7500,16.29
44,48000,7500,11.49
41,57000,10000,7.51
36,55000,7500,8.9
39,57000,3000,9.63
36,51000,10000,15.68
42,58000,7500,12.99
41,58000,7500,11.03
46,57359,9000,6.92
41,62000,7500,11.36
38,64800,7500,9.63
38,65000,7500,12.29
41,67500,7500,9.88
37,57552,15000,9.63
38,57600,9000,10.99
50,68608,7500,10.33
36,80000,7500,11.49
44,57700,3600,6.99
37,95000,7500,7.51
41,57996,15000,9.62
39,57996,8000,7.88
39,117996,7500,13.24
48,128000,7500,17.49
37,178008,7500,11.14
41,210000,7500,6.03
41,58000,1800,7.51
37,780000,7500,12.18
36,21324,7550,14.61
44,58000,6400,16.29
41,34560,7550,16.89
40,52000,7000,14.65
40,58000,8000,18.79
36,80000,7600,13.49
39,30000,7675,16.0
40,63000,7700,15.23
36,58000,21600,6.54
36,52000,1500,11.36
43,58000,9000,13.22
41,58000,5200,12.87
46,58000,6300,11.03
37,52200,16000,15.25
39,102000,7800,11.99
42,18000,8000,6.91
45,59000,9000,7.9
36,53000,10000,13.98
37,59000,9000,10.25
36,24000,8000,13.61
43,25000,8000,11.99
36,25000,8000,15.65
36,59004,10000,7.51
40,59484,5500,7.14
44,28000,8000,7.49
36,59617,21000,15.62
36,59800,18200,18.25
42,30000,8000,14.96
41,31000,8000,10.38
39,60000,17000,14.65
48,32000,8000,6.62
45,32000,8000,10.99
36,60000,17050,12.69
39,35000,8000,13.22
47,30000,8000,12.18
39,60000,12800,6.62
36,30500,8000,11.11
36,31000,8000,14.11
37,54000,3500,16.89
42,60000,8000,5.42
40,60000,14400,5.42
46,60000,4100,13.49
38,60000,2700,11.99
40,32000,8000,14.96
39,33100,8000,14.26
39,39996,8000,7.14
50,60000,2000,7.49
41,60000,16800,17.99
38,60000,8000,10.99
36,34000,8000,17.74
37,42000,8000,12.69
39,60000,4000,10.59
46,60000,3600,6.99
40,60000,3500,12.99
37,43000,8000,11.49
43,60000,18000,10.99
39,44000,8000,12.53
39,60000,6800,17.49
48,60000,8000,10.37
37,45000,8000,10.74
41,39000,8000,14.84
37,45000,8000,9.63
36,60000,10225,17.51
42,60000,8850,10.37
41,48000,8000,5.99
48,60000,2500,7.29
41,60000,4900,14.09
36,50000,8000,17.49
37,50000,8000,10.99
37,54000,25000,15.57
43,60000,9250,5.79
43,50000,8000,12.84
41,60000,12000,6.91
42,50000,8000,10.14
36,50700,8000,10.99
41,60000,3850,13.35
36,51000,8000,13.47
39,60000,15000,6.91
41,54000,5000,13.23
36,60000,15000,7.88
38,60000,10000,7.51
36,49000,8000,15.31
36,60000,13750,7.51
41,57600,8000,6.03
37,60000,12000,12.73
45,54000,7750,16.07
43,60000,8000,10.37
40,60000,4800,14.59
39,60000,8000,9.88
40,61500,8000,11.48
38,60000,6000,14.96
43,60000,10000,9.88
44,68000,5150,7.9
38,60000,16000,16.35
36,20000,5075,11.48
43,22800,5075,10.59
39,54000,6000,11.83
36,60000,8000,13.92
36,15000,5000,10.59
40,60000,12000,8.94
40,16800,5000,8.94
37,60000,5000,9.32
39,60000,7000,7.68
37,60000,6000,9.32
40,60000,12000,9.63
47,21000,5000,15.99
37,21000,5000,15.21
36,54000,10000,14.93
37,24000,5000,14.65
44,60000,11800,8.63
46,60000,5000,11.72
36,24000,5000,10.36
43,60000,4800,9.64
39,24000,5000,11.14
36,24960,5000,6.62
36,60996,15000,9.63
40,54996,6000,9.76
44,26400,5000,10.0
39,61000,14000,16.29
37,27036,5000,11.49
38,27600,5000,14.59
42,61000,14400,7.51
40,62000,8000,8.49
42,62000,8000,9.63
36,61000,10000,10.25
36,62000,8000,11.12
45,61000,11600,13.48
37,61000,10000,13.57
45,61000,20000,13.22
39,61250,5200,8.49
37,61260,6350,7.51
38,65004,8000,11.83
38,61450,12500,7.49
37,68500,8000,7.51
36,68848,8000,9.63
39,61766,5500,7.14
49,61776,12000,12.21
45,56000,7000,16.29
49,72000,8000,7.49
36,62000,6000,12.99
39,62000,7200,7.49
39,75000,8000,6.54
40,62000,2600,7.66
37,74000,8000,16.89
43,62000,5000,7.88
38,62000,15000,7.88
43,62000,20000,10.25
36,87000,8000,14.65
36,62000,7500,8.59
45,87000,8000,13.11
44,88000,8000,10.38
36,62000,4800,8.0
38,86105,8000,6.54
37,108000,8000,10.46
36,126252,8000,7.14
39,116000,8000,15.27
36,62400,2400,7.49
36,62400,12000,16.89
36,62400,14100,12.98
37,62400,10000,14.61
40,62400,7000,19.13
48,40000,8050,12.98
41,62500,5000,8.49
45,140000,8175,5.99
48,56500,15000,11.14
38,62691,6000,13.49
45,63000,12000,9.91
37,33280,8400,13.92
38,36000,8400,13.22
37,42000,8400,13.49
36,57000,1500,9.62
42,36000,8400,16.32
38,42552,8400,13.49
39,48000,8400,12.53
42,44000,8400,13.57
36,63000,4200,7.14
46,48000,8400,18.54
36,63177,6250,7.49
37,70000,8400,7.49
38,63500,2400,11.36
36,63599,5200,7.91
41,73000,8550,14.3
40,63996,12000,10.25
40,65000,8700,7.88
42,64000,2300,6.99
43,54000,8725,7.29
45,64000,6000,7.29
36,45600,8775,12.36
43,64000,15000,7.88
42,22000,9000,7.66
49,58000,16000,15.33
45,24600,9000,10.65
42,27000,9000,11.11
36,30000,9000,12.18
49,64800,6625,18.25
39,30000,9000,16.89
43,36000,9000,5.79
50,58800,22000,17.74
36,64973,9000,10.59
36,36000,9000,12.73
38,36000,9000,11.83
42,65000,22750,8.9
37,65000,11000,9.91
36,65000,23325,15.27
38,65000,10000,13.49
39,65000,15000,7.9
43,65000,15000,11.71
43,65000,7200,16.29
37,44700,9000,8.59
43,65000,6000,7.49
40,44940,9000,8.94
37,59000,15000,17.99
38,45600,9000,16.29
41,45600,9000,10.0
36,48960,9000,10.99
37,59000,12000,15.62
37,45000,9000,11.71
39,65000,6000,15.62
36,65000,6500,5.79
41,40000,9200,7.49
37,44004,9200,12.84
42,65000,10000,10.74
38,65000,15000,10.36
38,65000,3600,8.88
47,65000,7000,14.35
41,31000,9250,16.49
36,58000,9275,14.72
37,65000,4000,10.75
36,65000,7000,11.49
38,65000,8000,10.62
43,65000,24000,10.99
36,65000,4000,13.48
49,65000,12000,10.62
41,33000,9400,8.9
36,23004,9450,10.37
38,65000,11500,13.92
39,38604,9500,10.62
38,34000,9500,14.46
43,50000,9500,9.88
41,65000,20000,12.21
37,58000,9500,9.96
36,60000,9500,7.14
42,65000,6000,9.32
36,55000,9500,15.62
38,58000,9500,16.35
47,65000,9500,11.89
44,70000,9500,14.22
41,28800,9600,13.49
40,32000,9600,9.88
44,65004,25000,11.86
37,65004,17000,11.26
38,40000,9600,11.11
37,65379,10000,10.39
36,65458,8000,7.29
42,42000,9600,13.23
47,59827,6000,15.58
45,65993,9000,14.59
41,66000,10000,6.62
37,54696,9600,9.99
40,66000,6125,14.65
48,66000,12475,6.62
44,55000,9600,11.26
36,62000,9600,9.32
37,78000,9600,12.99
44,66000,5000,13.48
36,60000,13000,14.11
36,85000,9600,7.51
37,66150,17000,12.73
39,66200,13750,9.88
38,66420,5550,5.99
37,60000,9700,13.61
44,24300,9750,16.77
48,66948,24000,10.62
37,19896,10000,17.14
42,22800,10000,10.99
38,23000,10000,13.48
39,67000,15000,10.37
36,24000,10000,11.86
37,24000,10000,9.76
37,25000,10000,16.29
39,61020,9975,13.99
38,67200,8000,7.9
42,25320,10000,14.84
45,26000,10000,8.49
36,26000,10000,15.31
37,26400,10000,19.03
37,67600,33000,9.99
45,52569,10400,19.47
46,30000,10000,13.49
39,68000,16000,13.49
50,68000,10000,11.49
37,30000,10000,9.25
43,68000,5000,6.99
37,68000,7000,7.29
38,30000,10000,7.51
43,68000,7000,12.61
42,68000,5000,7.51
39,30400,10000,15.7
38,30500,10000,14.22
40,68000,9200,8.94
36,31200,10000,6.91
36,68000,7200,9.63
42,32000,10000,11.71
42,32000,10000,10.38
37,32000,10000,13.79
40,32400,10000,10.0
37,33000,10000,5.99
44,68500,14300,15.31
45,35000,10000,8.49
47,69000,20000,6.54
37,69000,12000,9.32
41,36000,10000,6.03
45,36000,10000,11.11
45,69600,6000,7.9
43,36000,10000,8.94
36,69736,2500,17.04
42,69996,10000,7.66
40,69996,6000,12.53
50,69996,8000,9.32
38,38000,10000,8.59
50,39204,10000,5.99
45,64000,4800,8.9
48,70000,21600,7.51
39,70000,12500,7.9
37,39870,10000,10.65
37,70000,30000,10.65
40,70000,18000,7.9
38,70000,17000,6.03
39,70000,19500,7.9
38,40000,10000,16.29
41,70000,5000,12.69
36,64000,6800,18.39
42,70000,10500,6.99
36,70000,6000,5.42
47,41000,10000,13.79
48,70000,9000,14.54
46,70000,8000,7.29
40,70000,12000,5.79
37,43000,10000,7.9
39,70000,10000,6.17
40,70000,11600,6.91
36,70000,16000,6.91
37,70000,15000,15.2
37,44000,10000,6.91
36,45000,10000,15.99
38,70000,9250,7.51
36,70000,10000,9.88
39,70000,8400,7.88
49,45000,10000,14.22
36,70000,11000,7.51
45,36000,4300,10.91
39,60000,4300,7.49
45,70000,10000,8.59
40,54400,25000,18.09
39,45500,10000,16.29
41,70000,20000,14.26
41,70000,14000,16.7
36,70000,6000,13.79
42,40000,10000,16.0
36,46000,10000,12.53
41,70000,20800,12.21
42,30000,4200,7.49
36,70000,25000,12.84
37,70000,25000,9.76
42,70000,2825,9.64
40,70032,14000,9.99
42,42000,4200,13.35
37,43000,4200,13.49
37,48000,4200,10.59
41,70800,12000,6.62
42,50426,4200,7.49
41,55000,4200,12.69
37,71000,11200,12.42
40,71000,7000,15.38
36,65028,10000,15.95
41,47508,10000,10.74
41,72000,10000,13.49
42,72000,8400,6.62
38,72000,15000,13.49
49,72000,14825,6.03
45,48000,10000,11.86
39,48000,10000,13.22
36,72000,3500,6.99
37,72000,5600,5.42
43,72000,5050,6.99
36,48450,10000,13.61
41,42600,10000,15.62
39,66000,2000,18.39
38,43000,10000,16.89
37,49500,10000,7.66
38,56100,6100,14.79
38,72000,6000,5.99
36,72000,8000,6.92
39,72000,15000,11.86
50,72000,8000,11.49
36,72000,2500,7.51
48,50000,10000,9.63
42,72000,10000,7.14
36,72000,6000,11.36
39,56100,8000,16.07
40,72000,14500,7.88
37,51000,10000,12.69
48,72000,7000,14.96
37,72000,1600,13.92
38,72000,8000,12.21
37,52000,10000,11.71
38,72000,5000,12.92
44,72061,4200,14.17
41,54000,10000,13.23
43,72800,20000,12.84
37,72800,23000,11.58
36,54996,10000,13.47
37,73000,5000,5.99
39,55000,10000,10.99
48,73000,10000,7.29
39,73000,10000,7.51
42,55000,10000,13.79
39,56000,10000,13.06
41,56448,10000,9.99
44,73500,20000,12.18
43,74000,11000,9.91
37,74000,12000,7.51
46,54000,10000,11.71
46,74000,20000,12.68
50,60000,10000,13.49
36,74000,1500,10.62
37,60000,10000,7.51
42,74000,16000,12.73
42,74000,5300,8.38
40,74004,7125,6.62
38,74237,18000,14.35
40,60000,10000,15.95
43,68400,9600,13.49
50,74400,7000,7.49
36,68400,7000,13.48
37,74400,7500,7.05
46,74500,10500,12.09
46,60350,10000,8.94
44,61000,10000,15.96
36,75000,24000,7.51
45,75000,10000,14.27
37,39000,4000,14.65
40,75000,10000,6.62
44,75000,6000,8.9
38,75000,9100,6.03
42,62000,10000,8.49
45,62200,10000,10.39
46,63000,10000,10.51
38,75000,25000,10.59
44,59000,10000,15.62
36,75000,10000,6.99
37,65000,10000,5.42
41,75000,5500,12.87
42,75000,9600,11.99
36,66000,10000,6.62
37,60000,10000,15.99
43,60000,10000,13.24
36,66847,10000,16.0
44,67000,10000,13.49
44,61000,10000,14.11
44,67000,10000,11.66
49,69000,10000,13.48
42,69228,10000,7.49
36,64000,10000,15.28
40,75000,7500,12.23
38,54400,10000,15.33
41,70000,10000,7.88
46,70000,10000,8.59
41,70800,10000,11.36
41,71500,10000,7.14
38,66000,10000,15.99
36,72000,10000,11.49
39,75000,16000,7.88
36,72500,10000,7.9
36,75000,14400,10.25
38,75000,20000,11.36
36,75000,10000,11.99
41,58650,12000,11.14
36,75000,15000,12.18
46,62047,10000,9.63
47,75000,12000,12.84
43,80000,10000,11.49
37,75000,17000,11.78
36,80000,10000,13.61
40,69000,13200,13.24
37,75600,28000,7.49
40,75600,14000,7.51
38,75971,18125,14.84
38,75996,3500,7.29
40,75996,3600,12.87
39,76000,5000,6.03
43,76000,9150,16.29
44,76000,3600,14.79
37,85000,10000,14.27
41,76000,4800,5.42
38,76000,9000,5.99
38,85000,10000,11.12
39,85000,10000,9.32
38,85900,10000,12.53
37,90000,10000,8.94
46,76800,13000,15.96
36,76800,6200,5.99
49,70872,15000,14.84
36,92000,10000,11.71
43,77000,12000,5.99
36,77000,6000,6.99
41,95000,10000,16.49
38,50400,10100,11.49
36,77000,10000,16.35
37,77000,15000,12.29
37,42000,10200,13.16
48,55000,10200,13.92
37,78000,10200,13.06
48,83500,10200,5.79
38,77250,3000,8.59
39,77256,10000,11.86
36,132000,10200,7.51
39,26000,11000,8.59
47,77533,25000,10.99
42,36000,11000,11.97
39,60000,11025,10.59
38,35000,11100,6.62
42,78000,20000,10.99
38,78000,3225,5.79
37,40000,3000,9.91
38,78000,6250,6.76
36,78000,15000,7.88
36,62200,11200,10.59
38,78000,4575,7.74
42,66000,11200,5.79
39,78000,12000,13.57
37,78000,12000,9.83
42,78000,8000,10.78
42,78456,25000,10.36
40,132000,11200,12.68
50,150000,11200,11.14
36,40000,11250,14.27
45,33600,11300,12.17
39,78840,15000,11.71
42,60000,11300,13.61
43,79000,4000,8.88
36,79200,10000,6.03
47,79500,16000,7.51
41,33150,11500,12.98
40,62540,7500,19.04
37,39600,11500,13.48
39,41725,11500,14.09
39,55600,11500,13.22
44,80000,10000,6.03
37,73000,11500,12.21
40,40000,13750,8.88
37,74000,10000,16.29
43,30000,11525,13.57
36,80000,10000,6.62
37,80000,13000,6.62
36,80000,12025,10.65
43,55000,11750,10.99
48,20400,12000,7.49
42,80000,10000,11.49
43,80000,9800,5.99
47,27000,12000,13.3
36,80000,20000,10.99
43,80000,10000,6.99
37,30000,12000,12.42
44,30000,12000,11.11
42,80000,5000,11.99
44,30000,12000,11.83
49,74000,12000,17.99
36,80000,5000,7.29
46,80000,20000,14.54
37,32000,12000,7.49
38,80000,10000,7.29
39,80000,5600,13.43
37,80000,10000,9.99
36,33600,12000,11.36
37,40000,15000,11.48
46,80000,10000,6.17
47,80000,10000,6.54
38,80000,4000,12.98
36,74000,25000,17.8
39,80000,19800,13.23
